,id,imdb_id,budget,popularity,original_language,release_date,vote_average,vote_count
376,10449,tt0111693,0,4.322544000000001,en,1994-04-29,6.0,71.0
377,10395,tt0111742,0,14.063845,en,1994-06-17,6.0,221.0
378,12160,tt0111756,63000000,9.277147,en,1994-06-24,6.5,203.0
379,40480,tt0112443,0,0.912415,en,1995-01-20,4.9,12.0
380,52038,tt0110455,0,0.406113,en,1994-12-22,6.5,2.0
381,29444,tt0111048,0,2.5045290000000002,en,1994-09-15,6.1,22.0
382,26352,tt0110399,10000000,3.0215259999999997,en,1994-11-23,6.0,31.0
383,39953,tt0112570,0,0.054148,en,1994-09-30,2.0,1.0
384,41580,tt0109454,0,0.934312,fr,1994-01-01,5.9,9.0
385,315,tt0059170,45000,4.220541000000001,en,1965-08-06,6.5,59.0
386,22067,tt0110186,7000000,0.912909,en,1994-09-28,5.9,9.0
387,18242,tt0108069,0,0.381704,en,1993-12-10,7.1,8.0
388,11667,tt0111301,35000000,13.584489999999999,en,1994-12-22,4.1,330.0
389,32502,tt0112702,0,2.342756,en,1995-09-15,6.7,13.0
390,267188,tt0112849,0,0.251223,en,1997-12-31,0.0,0.0
391,28732,tt0113014,0,1.108494,en,1995-05-13,6.3,6.0
392,75555,tt0113043,0,0.268043,en,1995-01-20,3.4,7.0
393,42981,tt0113104,0,0.14235699999999998,en,1995-10-20,7.5,4.0
394,278939,tt0113173,0,0.40539200000000003,en,1995-10-24,10.0,1.0
395,291731,tt0113319,0,0.014925,en,1995-05-03,0.0,0.0
396,226229,tt0113827,0,0.30295700000000003,en,1995-11-21,4.0,1.0
397,203119,tt0114047,0,0.012456,en,1996-05-03,0.0,0.0
398,172923,tt0112889,0,0.23337600000000003,en,1995-05-26,5.0,1.0
399,316098,tt0109339,0,0.0368,en,1995-03-01,4.0,1.0
400,8011,tt0110027,26000000,6.8666339999999995,en,1994-11-29,4.5,110.0
401,171857,tt0109785,0,0.100685,en,1995-02-24,5.0,2.0
402,2654,tt0113409,8000000,8.497643,en,1994-12-12,7.1,307.0
403,18069,tt0109021,0,1.888534,en,1994-02-25,7.2,22.0
404,19092,tt0109035,0,4.38154,en,1994-03-23,6.7,40.0
405,2758,tt0106220,0,17.555909,en,1993-11-19,6.5,537.0
406,38129,tt0111804,0,0.394194,en,1994-04-27,4.5,4.0
407,10436,tt0106226,34000000,8.013617,en,1993-09-17,7.0,172.0
408,13595,tt0109068,0,7.09232,en,1994-08-05,5.8,222.0
409,46094,tt0109067,17080000,1.8962729999999999,en,1994-01-07,5.1,42.0
410,9409,tt0106292,0,12.967239,en,1993-07-22,4.9,58.0
411,11853,tt0109198,0,14.644772,en,1994-04-22,4.6,61.0
412,16771,tt0109219,3200000,1.632711,en,1994-07-29,6.6,20.0
413,46924,tt0106379,40000000,2.783872,en,1994-05-06,5.0,15.0
414,11041,tt0106400,0,5.673735,en,1993-10-15,5.0,86.0
415,306,tt0109254,50000000,11.787784,en,1994-05-24,5.5,445.0
416,14522,tt0109279,0,8.398845,en,1994-07-29,6.6,68.0
417,26203,tt0109297,0,3.0028200000000003,en,1994-01-26,6.3,45.0
418,178,tt0109303,0,13.155071,en,1994-07-01,6.0,126.0
419,19819,tt0109305,0,6.131056,en,1994-02-18,5.7,41.0
420,57834,tt0109306,0,4.993829,en,1994-09-16,6.1,28.0
421,4722,tt0106452,13000000,6.559692999999999,en,1993-06-09,5.8,102.0
422,18215,tt0106471,0,4.304224,en,1993-06-18,4.5,59.0
423,1607,tt0106489,22000000,6.115628,en,1993-09-14,7.4,447.0
424,26391,tt0109361,0,1.679042,en,1994-01-07,4.9,28.0
425,117553,tt0106505,13000000,1.316741,en,1993-09-03,3.7,10.0
426,6075,tt0106519,30000000,8.698509,en,1993-11-10,7.7,805.0
427,11310,tt0109439,0,8.605703,en,1994-06-10,4.9,103.0
428,18658,tt0109443,0,2.724621,en,1994-05-06,5.7,25.0
429,9350,tt0106582,70000000,9.830853,en,1993-05-28,6.1,600.0
430,9612,tt0106598,0,10.722729,en,1993-07-23,4.8,228.0
431,2124,tt0109456,40000000,14.228963,en,1994-08-19,5.4,117.0
432,26261,tt0109480,0,7.042878,en,1994-04-15,5.0,36.0
433,19176,tt0109493,0,4.286279,en,1994-06-03,5.1,38.0
434,49299,tt0106660,0,2.70097,en,1993-11-19,5.4,9.0
435,11566,tt0106673,0,13.696394,en,1993-05-07,6.3,205.0
436,9571,tt0106677,6900000,6.8652,en,1993-09-24,7.4,588.0
437,9739,tt0106697,57000000,11.626116,en,1993-10-08,6.4,1018.0
438,24257,tt0109729,0,0.408159,en,1994-06-03,7.1,12.0
439,34444,tt0106834,8000000,2.970724,en,1994-05-13,4.2,29.0
440,26141,tt0106873,0,3.555139,en,1993-10-29,5.4,37.0
441,10997,tt0106332,0,4.875826999999999,zh,1993-09-16,7.8,98.0
442,50463,tt0109783,0,1.344876,en,1994-04-29,3.3,6.0
443,10443,tt0106881,0,9.284624,en,1993-10-15,6.8,80.0
444,20239,tt0106880,0,0.985441,en,1994-10-28,5.8,11.0
445,16297,tt0111732,0,2.969003,en,1994-04-29,6.1,54.0
446,18551,tt0106926,0,1.896869,en,1993-11-05,6.2,22.0
447,25440,tt0111712,0,0.409427,en,1994-05-13,4.3,3.0
448,9024,tt0106941,30000000,8.468869,en,1993-10-01,5.7,77.0
449,37233,tt0106918,42000000,9.678367,en,1993-06-30,6.6,513.0
450,1634,tt0106965,20000000,5.990572,en,1993-07-16,6.0,429.0
451,13815,tt0109842,0,3.970215,en,1994-08-24,7.6,56.0
452,5503,tt0106977,44000000,10.089369999999999,en,1993-08-06,7.2,1240.0
453,35588,tt0107004,35000000,4.653462,en,1993-12-10,5.9,44.0
454,2087,tt0109890,0,14.214402999999999,en,1994-02-11,5.4,81.0
455,41579,tt0109891,30000000,2.410545,en,1994-06-17,4.5,43.0
456,18620,tt0109913,0,0.775898,en,1994-06-10,3.9,5.0
457,41006,tt0109920,0,5.22583,en,1994-07-14,5.2,11.0
458,4916,tt0107057,0,5.385108,en,1993-06-04,5.6,21.0
459,2019,tt0107076,18000000,7.834351,en,1993-08-20,6.1,237.0
460,31642,tt0107096,33000000,4.1905410000000005,en,1993-12-24,6.4,51.0
461,9255,tt0107144,25000000,13.482370999999999,en,1993-05-21,6.2,463.0
462,26271,tt0113674,0,2.138959,en,1995-12-08,4.7,12.0
463,10612,tt0112966,0,5.331753,en,1995-05-12,6.1,83.0
464,2259,tt0107151,25000000,10.687795,en,1993-10-19,6.7,135.0
465,16097,tt0110064,0,0.9960469999999999,en,1994-01-01,4.6,11.0
466,11934,tt0110074,30000000,7.550545,en,1994-03-11,7.1,280.0
467,106143,tt0110097,40000000,1.7429740000000002,en,1994-02-04,5.7,18.0
468,12475,tt0110123,0,6.071466,en,1994-08-12,4.7,54.0
469,9386,tt0107206,40000000,12.637158,en,1993-07-08,6.8,392.0
470,7984,tt0107207,13000000,7.405895,en,1993-12-12,7.6,363.0
471,59930,tt0110137,0,0.6133350000000001,en,1994-04-22,3.9,5.0
472,15765,tt0108551,0,14.820882999999998,en,1993-06-09,6.9,75.0
473,31643,tt0110197,30000000,4.563989,en,1994-03-30,4.6,17.0
474,6,tt0107286,0,5.538671,en,1993-10-15,6.4,79.0
475,329,tt0107290,63000000,8.863776,en,1993-06-11,7.6,4956.0
476,10909,tt0107302,9000000,8.4337,en,1993-09-01,6.5,209.0
477,507,tt0110265,1500000,4.948569,en,1993-10-01,6.1,111.0
478,34024,tt0107322,0,4.3753470000000005,en,1993-08-20,6.4,33.0
479,29918,tt0110305,0,3.645342,en,1994-07-22,6.1,54.0
480,9593,tt0107362,85000000,9.434006,en,1993-06-18,6.1,725.0
481,42580,tt0107413,0,6.446229,en,1993-06-04,5.1,24.0
482,22317,tt0110353,0,2.913584,en,1994-03-11,5.7,40.0
483,1413,tt0107468,0,6.5169760000000005,en,1993-09-09,6.6,35.0
484,12121,tt0107478,22000000,5.43085,en,1993-05-27,5.3,86.0
485,2246,tt0107497,0,9.861672,en,1993-09-29,5.9,105.0
486,10502,tt0107501,0,5.997712,en,1993-08-25,6.2,125.0
487,10440,tt0107507,13500000,8.939404,en,1993-08-18,7.1,169.0
488,9516,tt0107554,3500000,5.260924,en,1993-05-26,7.2,179.0
489,2320,tt0116253,55000000,13.106291,en,1996-03-15,5.8,261.0
490,5879,tt0074102,0,8.932494,ja,1976-05-15,6.5,112.0
491,83718,tt0111689,0,0.534606,en,1994-09-09,7.0,7.0
492,11971,tt0107616,8000000,8.627239999999999,en,1993-05-07,7.2,194.0
493,2625,tt0107611,0,6.579753,en,1993-10-08,5.9,35.0
494,31911,tt0107613,0,13.011091,en,1993-10-15,5.5,11.0
495,788,tt0107614,25000000,11.16553,en,1993-11-24,7.0,1638.0
496,21450,tt0107653,0,8.665198,en,1993-09-14,7.5,105.0
497,11231,tt0110657,12000000,9.9697,en,1994-07-18,4.8,202.0
498,41588,tt0110649,0,0.5962069999999999,en,1994-09-16,4.8,5.0
499,10447,tt0110678,20000000,9.715187,en,1994-04-29,6.1,86.0
500,31586,tt0110687,40000000,15.534707000000001,en,1994-07-22,4.8,67.0
501,9300,tt0107756,4000000,3.800785,en,1992-09-01,6.7,53.0
502,9559,tt0107808,30000000,8.040589,en,1993-11-24,7.2,376.0
503,9800,tt0107818,26000000,13.373006,en,1993-12-22,7.6,1019.0
504,713,tt0107822,7000000,7.436758,en,1993-05-19,7.1,290.0
505,8291,tt0107840,14000000,6.972599000000001,en,1993-07-23,6.9,47.0
506,18133,tt0107889,0,3.199976,en,1993-09-24,6.0,28.0
507,25557,tt0111003,0,7.272296000000001,en,1994-10-21,5.6,41.0
508,22588,tt0110939,0,8.506727,en,1994-10-21,5.8,12.0
509,10872,tt0110955,11000000,5.868677,en,1994-03-09,6.7,99.0
510,1245,tt0107943,11500000,12.222576,en,1993-11-05,7.5,213.0
511,11858,tt0110971,40000000,4.985157,en,1994-06-03,5.9,83.0
512,7007,tt0107969,0,6.279082,en,1993-07-30,5.8,188.0
513,10467,tt0111001,0,3.416181,en,1994-10-28,5.5,43.0
514,5550,tt0107978,22000000,8.685798,en,1993-04-17,4.2,309.0
515,8005,tt0107977,20000000,17.136672,en,1993-07-28,6.4,575.0
516,2088,tt0107983,11500000,9.796318,en,1993-09-13,5.7,36.0
517,10412,tt0105275,0,5.157926,en,1992-03-05,6.6,126.0
518,47889,tt0108000,800000,0.941994,en,1993-10-08,5.6,10.0
519,14534,tt0108002,12000000,5.914833,en,1993-09-17,7.2,187.0
520,56583,tt0108026,0,1.065843,en,1993-11-03,4.0,5.0
521,41878,tt0105032,0,1.031556,fr,1992-08-19,6.2,11.0
522,424,tt0108052,22000000,41.725122999999996,en,1993-11-29,8.3,4436.0
523,35233,tt0111094,0,5.7156080000000005,en,1994-09-30,5.3,37.0
524,14291,tt0108065,0,12.048587,en,1993-08-13,7.3,100.0
525,103413,tt0111102,0,0.8825959999999999,en,1994-09-30,5.9,8.0
526,11236,tt0108071,0,6.499523,en,1993-08-13,7.1,232.0
527,11592,tt0111127,13000000,5.305311,en,1994-04-13,6.4,137.0
528,8850,tt0111143,25000000,7.881107000000001,en,1994-07-01,5.4,140.0
529,10445,tt0108101,22000000,2.9658599999999997,en,1993-12-25,6.8,61.0
530,695,tt0108122,0,8.829336999999999,en,1993-09-05,6.9,136.0
531,43535,tt0111194,0,4.13516,en,1994-09-02,5.7,26.0
532,12519,tt0111201,0,2.86213,en,1993-10-01,5.2,31.0
533,23210,tt0108149,0,8.730025,en,1993-12-08,6.5,75.0
534,858,tt0108160,21000000,10.234919,en,1993-06-24,6.5,630.0
535,867,tt0108162,40000000,11.23297,en,1993-05-21,4.9,144.0
536,78,tt0083658,28000000,96.272374,en,1982-06-25,7.9,3833.0
537,13203,tt0108186,0,9.122717999999999,en,1993-07-02,5.6,81.0
538,10442,tt0108174,20000000,8.051914,en,1993-07-30,6.1,131.0
539,11074,tt0108238,30,13.390917000000002,en,1993-09-17,5.4,223.0
540,33367,tt0089256,0,1.825468,en,1985-11-20,4.0,4.0
541,9607,tt0108255,48000000,7.198455,en,1993-05-28,4.0,236.0
542,17585,tt0111323,7400000,3.6446410000000005,en,1994-04-15,6.1,53.0
543,9057,tt0111400,50000000,8.012225,en,1994-09-23,5.0,82.0
544,20967,tt0108328,0,0.8730680000000001,en,1993-11-26,7.4,9.0
545,10635,tt0111418,0,10.82236,en,1994-04-08,6.3,57.0
546,9479,tt0107688,18000000,17.730913,en,1993-10-09,7.6,2135.0
547,10057,tt0108333,30000000,6.34785,en,1993-11-11,6.2,219.0
548,11969,tt0108358,25000000,11.338194,en,1993-12-25,7.4,632.0
549,41590,tt0111488,0,0.8558600000000001,en,1994-09-09,5.5,5.0
550,319,tt0108399,12500000,17.189328,en,1993-09-09,7.5,762.0
551,26408,tt0108515,0,1.273617,en,1993-12-05,7.3,19.0
552,15139,tt0110763,27000000,7.436000999999999,en,1994-11-23,6.2,178.0
553,161158,tt0107779,0,0.741522,en,1994-02-04,6.0,2.0
554,218473,tt0109226,0,0.38247,en,1994-01-01,0.0,1.0
555,85247,tt0110259,0,0.422224,en,1994-09-14,3.0,2.0
556,11446,tt0114906,0,5.14056,en,1995-05-24,6.9,103.0
557,51980,tt0107002,0,2.759302,en,1993-09-29,6.3,43.0
558,24405,tt0109403,0,9.85327,en,1994-04-22,4.7,22.0
559,11655,tt0104029,0,5.513024,en,1993-09-12,6.4,153.0
560,11800,tt0110623,0,0.449733,en,1993-11-10,4.0,3.0
561,8223,tt0107315,0,3.647321,es,1993-10-28,6.8,58.0
562,14587,tt0106408,0,0.44158500000000006,en,1994-01-21,5.1,10.0
563,31504,tt0110363,0,1.960563,en,1994-06-29,6.0,20.0
564,41653,tt0107349,0,1.7645819999999999,sv,1993-09-24,6.2,10.0
565,53185,tt0111709,0,0.00015,en,1993-09-05,0.0,0.0
566,95743,tt0109828,0,0.0027890000000000002,en,1994-07-29,0.0,0.0
567,23637,tt0107225,0,3.456868,en,1992-10-01,7.2,74.0
568,17600,tt0111252,200000,2.799575,en,1994-01-15,5.3,29.0
569,10897,tt0110366,0,6.707109,en,1994-08-05,6.3,214.0
570,349394,tt0106878,0,8.2e-05,en,1993-09-10,0.0,0.0
571,21352,tt0109120,0,3.139316,en,1994-08-17,5.0,31.0
572,68806,tt0108059,0,0.046196,it,1993-01-01,5.0,5.0
573,37345,tt0110892,0,1.943323,en,1994-09-16,4.4,5.0
574,32562,tt0112651,0,6.784687,en,1996-01-30,7.0,24.0
575,47507,tt0107642,0,1.040873,en,1993-01-01,6.8,4.0
576,25403,tt0109382,0,2.904734,it,1993-10-12,6.9,46.0
577,124304,tt0106678,0,1.213481,en,1993-05-20,6.0,1.0
578,9066,tt0112572,0,4.233092,en,1995-02-16,5.9,87.0
579,771,tt0099785,18000000,0.702543,en,1990-11-09,7.1,2487.0
580,251,tt0099653,22000000,11.945397,en,1990-07-12,6.9,1381.0
581,812,tt0103639,28000000,16.357419,en,1992-11-25,7.4,3495.0
582,280,tt0103064,100000000,22.661695,en,1991-07-01,7.7,4274.0
583,581,tt0099348,22000000,11.654349,en,1990-11-09,7.6,1084.0
584,80350,tt0114706,0,0.426887,en,1995-02-14,6.3,4.0
585,268,tt0096895,35000000,19.10673,en,1989-06-23,7.0,2145.0
586,274,tt0102926,19000000,4.307222,en,1991-02-01,8.1,4549.0
587,408,tt0029583,1488423,16.263878,en,1937-12-20,6.9,1973.0
588,10020,tt0101414,25000000,23.433511,en,1991-11-13,7.5,3029.0
589,10895,tt0032910,2600000,14.202283999999999,en,1940-02-23,6.9,1412.0
590,114,tt0100405,14000000,13.348451,en,1990-03-23,7.0,1807.0
591,41043,tt0110719,0,0.345748,ru,1993-12-01,6.0,6.0
592,576,tt0065214,6244087,11.722424,en,1969-06-17,7.7,266.0
593,15477,tt0110395,0,3.4052300000000004,en,1994-11-23,5.5,15.0
594,59146,tt0111752,0,0.088451,en,1994-02-05,6.5,1.0
595,124472,tt0109934,0,0.076352,en,1994-09-27,7.0,2.0
596,30528,tt0112606,0,2.47308,en,1995-03-16,6.1,20.0
597,7300,tt0117247,0,7.009946,en,1996-12-20,6.1,160.0
598,10824,tt0112625,0,4.9835519999999995,en,1995-03-17,5.0,64.0
599,261246,tt0106537,0,1.4610290000000001,en,1993-12-31,5.0,1.0
600,275,tt0116282,7000000,12.61469,en,1996-04-05,7.7,2080.0
601,25059,tt0116552,0,14.657754,en,1996-03-08,6.0,105.0
602,11827,tt0082509,9300000,7.640072999999999,en,1981-08-07,6.3,150.0
603,8766,tt0116514,4000000,5.263187,en,1996-03-08,4.9,111.0
604,23570,tt0117283,8000000,8.174116,en,1996-05-03,4.6,30.0
605,47333,tt0116684,0,2.420301,en,1996-02-09,7.1,51.0
606,54850,tt0110374,500000,0.618066,en,1996-04-12,4.0,3.0
607,51242,tt0070506,0,1.3066280000000001,it,1974-05-05,7.1,10.0
608,10112,tt0065421,4000000,9.834047,en,1970-12-23,7.1,1287.0
609,4307,tt0113083,0,2.286788,es,1995-09-22,6.9,43.0
610,46029,tt0118001,0,1.620174,en,1996-02-14,5.1,24.0
611,32308,tt0116165,0,5.174212000000001,en,1996-03-15,3.6,24.0
612,88893,tt0102855,0,0.736081,de,1991-01-01,7.5,4.0
613,52873,tt0107471,0,0.5169239999999999,fr,1993-05-14,6.4,4.0
614,123505,tt0113839,0,0.173207,en,1996-09-06,5.0,1.0
615,340210,tt0112712,0,0.793932,en,1995-12-08,4.7,3.0
616,44281,tt0090665,0,1.9833009999999998,en,1990-01-01,7.4,5.0
617,28121,tt0117891,0,2.2567470000000003,en,1996-04-04,5.7,15.0
618,12520,tt0113613,0,4.619915,en,1995-09-08,6.5,82.0
619,1592,tt0117381,30000000,10.326213000000001,en,1996-04-03,7.4,644.0
620,166901,tt0114305,0,0.065827,en,1995-09-08,6.0,1.0
621,36447,tt0115837,0,1.67218,en,1996-01-26,5.4,5.0
622,19042,tt0115509,0,5.028897,en,1996-03-29,5.0,50.0
623,38884,tt0114671,0,6.144235,en,1995-01-01,7.0,53.0
624,47449,tt0112844,0,0.466476,en,1995-05-17,6.6,5.0
625,36259,tt0114658,33500000,2.583686,en,1995-12-14,3.6,17.0
626,41852,tt0116275,0,6.207993,en,1996-03-29,5.6,14.0
627,40926,tt0113122,0,0.319215,en,1996-03-22,3.0,3.0
628,9099,tt0117608,0,5.70904,en,1996-03-29,5.5,96.0
629,2021,tt0113448,0,1.5234459999999999,en,1995-06-02,5.1,10.0
630,61752,tt0116414,12000000,4.405169,en,1996-03-22,5.7,17.0
631,10988,tt0116095,0,4.530079,en,1996-03-22,5.4,74.0
632,11479,tt0111543,0,4.7281629999999994,fr,1994-12-14,6.0,145.0
633,398959,tt0117517,0,0.14915699999999998,de,1995-09-11,5.0,1.0
634,287305,tt0117312,0,0.066123,de,1996-03-21,4.0,1.0
635,339428,tt0116485,0,0.002229,de,1996-03-14,0.0,0.0
636,12652,tt0113947,0,1.784647,fr,1996-04-12,7.1,16.0
637,10684,tt0115956,46000000,11.595316,en,1996-07-04,6.2,240.0
638,954,tt0117060,80000000,15.793477,en,1996-05-22,6.7,2677.0
639,68445,tt0109028,0,0.49497700000000006,de,1995-02-10,7.7,6.0
640,18989,tt0117071,0,2.337263,en,1996-06-14,6.2,19.0
641,10801,tt0117788,0,0.821299,de,1996-03-06,5.3,7.0
642,54285,tt0112257,0,0.39662600000000003,ko,1995-04-22,6.2,10.0
643,8840,tt0116136,57000000,23.636589999999998,en,1996-05-31,6.4,553.0
644,278978,tt0118026,0,0.439989,de,1996-02-29,0.0,0.0
645,124625,tt0117117,0,0.622885,de,1995-09-12,0.0,0.0
646,11107,tt0116168,0,3.09233,en,1996-05-31,5.4,46.0
647,16417,tt0111787,0,1.558066,en,1993-12-01,6.0,4.0
648,70934,tt0112509,0,0.002444,en,1995-07-26,0.0,0.0
649,10363,tt0054189,0,3.804493,fr,1960-03-10,7.3,73.0
650,161070,tt0115591,0,0.987434,en,1996-08-08,5.3,3.0
651,10539,tt0116683,38000000,13.217623000000001,en,1996-04-12,6.2,375.0
652,10543,tt0116287,0,6.9549259999999995,en,1996-04-12,6.1,157.0
653,18414,tt0116768,0,2.299851,en,1996-04-02,5.9,26.0
654,47502,tt0116269,13000000,1.2968620000000002,en,1996-04-03,4.8,4.0
655,11902,tt0114787,14000000,14.587894,sr,1995-04-11,7.5,143.0
656,27098,tt0113720,0,3.582047,sv,1995-03-08,6.1,23.0
657,25087,tt0112536,0,3.085207,en,1996-03-01,5.2,23.0
658,5801,tt0048473,0,3.9007089999999995,bn,1955-08-26,7.9,63.0
659,896,tt0052572,0,2.381806,bn,1959-05-01,8.2,40.0
660,3065,tt0117128,0,2.985163,en,1996-04-19,7.0,71.0
661,318177,tt0114616,0,0.001662,en,1996-03-15,0.0,0.0
662,2300,tt0117705,80000000,11.054250999999999,en,1996-11-15,6.5,1335.0
663,8069,tt0062711,9000000,14.304205,en,1968-10-10,5.7,149.0
664,288173,tt0110061,0,0.062388,en,1995-01-01,8.0,1.0
665,187851,tt0140614,0,0.466991,en,1996-01-01,5.5,1.0
666,27768,tt0108181,0,0.459376,en,1994-03-26,7.5,8.0
667,221917,tt0114307,0,0.11766199999999999,en,1995-09-22,8.0,2.0
668,8072,tt0058898,220000,4.658149,fr,1965-05-05,6.8,100.0
669,35797,tt0082206,0,2.2722130000000003,fr,1981-11-04,6.8,21.0
670,88030,tt0111430,0,0.18342999999999998,en,1994-01-01,7.5,4.0
671,185191,tt0107727,0,0.004117,en,1993-05-20,0.0,0.0
672,83857,tt0081759,0,0.400023,en,1980-01-18,5.8,9.0
673,33245,tt0113443,0,2.791667,en,1996-03-22,6.2,9.0
674,124460,tt0109491,0,0.487357,en,1994-10-27,8.0,1.0
675,27281,tt0114048,0,4.357971,en,1995-07-28,4.7,37.0
676,105045,tt0111613,0,0.122178,de,1995-02-16,5.0,1.0
677,40001,tt0117104,25000000,9.1861,en,1996-04-19,5.5,26.0
678,29621,tt0117688,0,1.899069,en,1996-10-23,3.9,18.0
679,117730,tt0109751,0,0.7106600000000001,he,1994-01-01,6.5,2.0
680,20762,tt0117774,0,10.685369999999999,en,1996-04-19,5.8,60.0
681,37144,tt0114736,0,1.217249,en,1996-03-12,5.1,7.0
682,48260,tt0112604,0,0.8778530000000001,en,1995-08-18,7.4,5.0
683,12656,tt0116289,0,10.298582000000001,en,1996-09-13,5.5,29.0
684,38867,tt0109593,0,1.0991870000000001,en,1995-06-09,3.3,5.0
685,277270,tt0103095,0,0.006854000000000001,en,1991-01-01,0.0,0.0
686,25969,tt0112368,0,2.25008,en,1995-09-15,6.8,24.0
687,44103,tt0104046,0,0.755047,nl,1992-09-01,6.7,15.0
688,753,tt0062952,275000,7.918417999999999,en,1968-11-24,7.1,36.0
689,43634,tt0115742,0,1.579153,en,1996-05-10,5.3,11.0
690,9103,tt0117420,30000000,7.941972,en,1996-04-19,5.3,126.0
691,90214,tt0115951,0,0.9470069999999999,en,1996-03-04,7.1,9.0
692,29649,tt0117784,0,1.231692,en,1996-04-26,5.1,7.0
693,10990,tt0117107,0,5.794630000000001,en,1996-04-26,6.2,73.0
694,8866,tt0117979,0,5.1212029999999995,en,1996-04-26,5.7,86.0
695,12233,tt0095776,31000000,10.813578999999999,en,1988-11-18,6.5,372.0
696,23449,tt0115851,0,1.9407470000000002,en,1996-04-19,4.9,35.0
697,36355,tt0116322,25530000,4.5570059999999994,en,1996-05-17,5.3,85.0
698,37667,tt0109374,0,1.926109,en,1994-05-03,6.0,10.0
699,90148,tt0110712,0,0.709209,en,1994-05-10,4.4,11.0
700,922,tt0112817,9000000,6.505272,en,1995-12-23,7.2,397.0
701,11876,tt0113362,35000000,1.690768,en,1995-09-20,6.7,25.0
702,52633,tt0073778,0,6.035166,en,1975-01-05,6.6,27.0
703,62364,tt0112546,0,1.133409,es,1995-11-10,5.5,5.0
704,11687,tt0108500,0,7.326169,fr,1993-01-27,7.1,433.0
705,9304,tt0117108,45000000,8.768806,en,1996-07-19,5.5,158.0
706,73183,tt0113270,0,0.037443000000000004,en,1996-05-01,10.0,1.0
707,131232,tt0333373,0,0.003949,en,2002-03-20,0.0,0.0
708,9100,tt0115963,15000000,12.860385,en,1996-05-03,6.3,388.0
709,20759,tt0116448,0,3.321765,en,1996-05-03,5.1,29.0
710,46063,tt0116827,0,1.1966860000000001,en,1996-05-02,5.6,9.0
711,365371,tt0114894,0,0.005625,en,,0.0,0.0
712,32513,tt0112701,0,1.92386,en,1995-01-01,7.0,21.0
713,40651,tt0113429,0,0.543042,en,1995-08-01,7.7,11.0
714,36915,tt0116508,25000000,9.264679,en,1996-05-17,5.0,17.0
715,40507,tt0117260,4800000,0.343579,en,1996-05-10,5.5,5.0
716,9802,tt0117500,75000000,13.249823999999998,en,1996-06-06,6.9,1474.0
717,25697,tt0116405,0,0.7466619999999999,en,1996-04-12,5.5,6.0
718,21588,tt0109592,4000000,6.247819,it,1994-03-25,7.0,105.0
719,664,tt0117998,92000000,8.739144,en,1996-05-10,6.1,966.0
720,11867,tt0115624,0,5.877599,en,1996-05-02,3.9,117.0
721,47119,tt0113145,0,0.125882,fr,1995-10-31,5.0,1.0
722,314352,tt0116559,0,0.652621,de,1996-04-11,0.0,0.0
723,9323,tt0113568,0,10.686166,ja,1995-11-18,7.8,854.0
724,10280,tt0117894,0,4.856229,en,1996-10-25,5.5,125.0
725,10535,tt0117723,18000000,8.202057,en,1996-05-24,4.9,148.0
726,124613,tt0112586,0,0.594716,en,1995-08-23,0.0,0.0
727,532,tt0112691,0,6.796858,en,1995-12-24,7.5,223.0
728,26744,tt0040366,0,4.386329,en,1948-12-25,6.6,33.0
729,16299,tt0117768,0,1.751457,en,1996-08-30,4.2,22.0
730,10547,tt0115571,25000000,6.497591000000001,en,1996-05-31,6.1,200.0
731,245268,tt0031612,0,0.068254,en,1943-08-04,0.0,0.0
732,935,tt0057012,1800000,9.803980000000001,en,1964-01-29,8.0,1472.0
733,55613,tt0103926,0,0.160571,en,1992-09-30,7.8,4.0
734,215107,tt0105737,0,0.75,en,,0.0,0.0
735,41007,tt0113849,0,0.8510780000000001,en,1995-09-11,7.2,7.0
736,35645,tt0113188,0,5.508101,en,1995-11-03,5.8,20.0
737,110465,tt0042644,0,1.048075,en,1950-12-07,7.0,5.0
738,255546,tt0109381,0,0.146287,pt,1995-04-13,10.0,1.0
739,40751,tt0109688,0,5.215992,zh,1994-09-16,7.1,73.0
740,275096,tt0104606,0,0.40153099999999997,en,1994-04-01,8.0,3.0
741,85778,tt0110480,0,0.0016079999999999998,en,1995-11-10,0.0,0.0
742,11101,tt0108211,0,7.6672839999999995,de,1993-01-21,7.4,116.0
743,9826,tt0117331,45000000,8.079541,en,1996-06-06,4.7,138.0
744,9879,tt0117765,50000000,11.341502,en,1996-06-28,4.4,210.0
745,63564,tt0116833,0,1.427756,en,1996-12-06,5.7,15.0
746,22621,tt0113280,0,0.889498,en,1995-01-20,7.7,11.0
747,7095,tt0116669,45000000,6.2872449999999995,en,1996-08-09,5.9,340.0
748,26890,tt0116594,0,2.771201,en,1996-05-01,6.1,32.0
749,46732,tt0113211,0,0.36541799999999997,en,1995-09-10,6.1,4.0
750,124633,tt0114494,0,0.099602,sr,1995-09-09,0.0,0.0
751,202425,tt0094265,0,0.514363,fr,1987-11-17,6.5,2.0
752,196940,tt0105201,0,0.011937999999999999,en,1992-05-26,5.0,1.0
753,77771,tt0070820,0,0.043903,wo,1973-07-01,7.3,10.0
754,181083,tt0084898,0,0.049573,fr,1982-01-01,5.0,1.0
755,41225,tt0063715,0,1.794298,fr,1968-05-16,5.5,24.0
756,188589,tt0109191,0,0.0016870000000000001,en,1994-05-04,0.0,0.0
